job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level,Phương thức làm việc
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-logistics-freight-forwarder.35BDBCA9.html,Trưởng phòng kinh doanh logistics (Freight forwarder),Công Ty TNHH TAL Logistics,Hồ Chí Minh,Hạn nộp: 07-10-2023,['07-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,"25,000,000 - 35,000,000 VND",3 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/partnership-executive-quan-he-doi-tac-nuoc-ngoai.35BDA7E9.html,Partnership Executive (Quan Hệ Đối Tác Nước Ngoài),Công ty Cổ phần Công nghệ - Viễn thông Elcom,Hà Nội,Hạn nộp: 24-09-2023,['07-09-2023'],"Tiếp thị / Marketing, Quảng cáo / Đối ngoại / Truyền Thông, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-executive.35BDA752.html,Sales Executive,CÔNG TY TNHH MAXPEED VIỆT NAM,"Hà Nội, Hải Phòng",Hạn nộp: 24-09-2023,['07-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-cang-logistics.35BD6213.html,Nhân Viên Kinh Doanh Cảng - Logistics,Công Ty Cổ Phần Đồng Tâm,Hồ Chí Minh,Hạn nộp: 30-09-2023,['06-09-2023'],"Bán hàng / Kinh doanh, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-admin.35BDB95B.html,Sales Admin,Aquamar Asia Limited,Hồ Chí Minh,Hạn nộp: 05-10-2023,['05-09-2023'],"Bán hàng / Kinh doanh, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,3 - 6 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDADDC.html,NHÂN VIÊN XUẤT NHẬP KHẨU,CÔNG TY TNHH DAEYEONG VINA,Đồng Nai,Hạn nộp: 28-09-2023,['04-09-2023'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Thu mua / Vật tư",Nhân viên chính thức,10 Tr - 15 Tr VND,2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistics-fwd-co-kinh-nghiem-tai-ha-noi.35BD808E.html,Nhân Viên Sales Logistics (Fwd) - Có Kinh Nghiệm (Tại Hà Nội),CÔNG TY TNHH GIAO NHẬN VẬN TẢI HÀNG HÓA QUỐC TẾ VIVA,Hà Nội,Hạn nộp: 02-10-2023,['03-09-2023'],Xuất nhập khẩu,Nhân viên chính thức,8 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35BD7AC3.html,Nhân viên kinh doanh,CÔNG TY TNHH XÂY DỰNG TỰ LẬP,Phú Thọ,Hạn nộp: 30-09-2023,['01-09-2023'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Bán hàng / Kinh doanh",Nhân viên chính thức,"10,000,000 - 20,000,000 VND",2 - 7 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau.35BD7BA6.html,Nhân Viên Kinh Doanh Xuất Nhập Khẩu,Công Ty Cổ Phần Xi Măng Xuân Thành,Hà Nội,Hạn nộp: 30-09-2023,['01-09-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/shipment-staff.35BDB21C.html,Shipment Staff,Công Ty TNHH Interwood Việt Nam,Bình Dương,Hạn nộp: 01-10-2023,['01-09-2023'],"Xuất nhập khẩu, Đồ gỗ, Nội ngoại thất",Nhân viên chính thức,15 Tr - 25 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/freight-manager-custom-binh-duong.35BD7768.html,Freight Manager (Custom - Binh Duong),Công ty TNHH YCH - Protrade,Bình Dương,Hạn nộp: 27-09-2023,['29-08-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,4 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-manager.35BD6FE3.html,Airfreight Manager,Công Ty TNHH Mainfreight Việt Nam,Hồ Chí Minh,Hạn nộp: 24-09-2023,['26-08-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,8 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-supervisor.35BD7048.html,Airfreight Supervisor,Công Ty TNHH Mainfreight Việt Nam,Hà Nội,Hạn nộp: 24-09-2023,['26-08-2023'],nan,nan,nan,nan,nan,nan
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-kinh-doanh-nganh-cang-bien.35BD9B47.html,Giám Đốc Kinh Doanh Ngành Cảng Biển,Công Ty Cổ Phần Đồng Tâm,Hồ Chí Minh,Hạn nộp: 30-09-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/senior-sales-sales-executive-freight-forwarding.35BDA30F.html,Senior Sales/ Sales Executive (Freight Forwarding),Indo Trans Logistics,Hồ Chí Minh,Hạn nộp: 22-09-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Lên đến2Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/operations-air-import-freight-forwarder-temp-8-months.35BDA2A0.html,"Operations, Air Import (Freight Forwarder; Temp 8 months)","DSV Air & Sea Co., Ltd.",Hà Nội,Hạn nộp: 23-09-2023,['12-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-dieu-hanh-kho-thanh-long-viet.35BDA4A4.html,Giám đốc Điều hành Kho Thanh Long Việt,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Bình Thuận,Hạn nộp: 22-09-2023,['12-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Trên20 Tr VND,Trên5 Năm,Giám đốc,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau-tieng-nhat.35BDA35B.html,Nhân Viên Kinh Doanh Xuất Nhập Khẩu tiếng NHẬT,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Hạn nộp: 30-09-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Biên phiên dịch",Nhân viên chính thức,12 Tr - 18 Tr VND,Trên2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-xuat-khau.35BDA2EB.html,Nhân viên Sales Xuất khẩu,Công ty Cổ phần Tập đoàn Gỗ Minh Long,Hà Nội,Hạn nộp: 30-09-2023,['12-09-2023'],"Bán lẻ / Bán sỉ, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 16 Tr VND,2 - 10 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kinh-doanh-dai-ly.35BDA43D.html,Chuyên viên cao cấp kinh doanh đại lý,Tập đoàn Stavian (Stavian Group),"Hà Nội, Hồ Chí Minh",Hạn nộp: 15-10-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,"500 - 1,000 USD",1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kinh-doanh-hang-freehand.35BDA435.html,Chuyên viên cao cấp Kinh doanh hàng freehand,Tập đoàn Stavian (Stavian Group),"Hà Nội, Hồ Chí Minh",Hạn nộp: 15-10-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,"500 - 1,000 USD",2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau.35BDB06D.html,TRƯỞNG PHÒNG XUẤT NHẬP KHẨU,SANAKY MIỀN BẮC,Hà Nội,Hạn nộp: 30-09-2023,['12-09-2023'],Xuất nhập khẩu,Nhân viên chính thức,Trên20 Tr VND,3 - 4 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/product-specialist.35BDAE71.html,Product Specialist,YUNEXPRESS LOGISTICS VIETNAM,Hồ Chí Minh,Hạn nộp: 30-09-2023,['12-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Ngành khác",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-kinh-doanh-nganh-hai-san-tai-ca-mau-seafood-trading-manager-in-ca-mau.35BDAFBA.html,Quản lý kinh doanh ngành Hải sản tại Cà Mau - Seafood Trading Manager in Ca Mau,CONTRAU ECO,Cà Mau,Hạn nộp: 29-09-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Thủy sản / Hải sản, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,5 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/logistics-sales-ha-noi.35BDAF7D.html,Logistics Sales - Ha Noi,"RHENUS LOGISTICS LTD,.",Hà Nội,Hạn nộp: 31-12-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-chinese-speaker.35BDAF82.html,Business Development Manager (Chinese Speaker),"RHENUS LOGISTICS LTD,.","Hà Nội, Hồ Chí Minh",Hạn nộp: 31-12-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-korean-speaker.35BDB07E.html,Business Development Manager (Korean Speaker),"RHENUS LOGISTICS LTD,.","Hà Nội, Hồ Chí Minh",Hạn nộp: 31-12-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-hang-tau-roi.35BDAF5F.html,Trưởng phòng kinh doanh hàng tàu rời,Tập đoàn Stavian (Stavian Group),Hà Nội,Hạn nộp: 18-10-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,7 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/vsip-bac-ninh-nhan-vien-mua-hang-hop-dong-8-thang-13-5-tr-15-tr-23181.35BDAEBF.html,"[Vsip Bắc Ninh] Nhân viên mua hàng (hợp đồng 8 tháng) (13,5 tr - 15 tr)(23181)","Hanoi Branch - Reeracoen Vietnam Co., Ltd",Bắc Ninh,Hạn nộp: 01-10-2023,['12-09-2023'],"Xuất nhập khẩu, Quản lý chất lượng (QA/QC), Thu mua / Vật tư",Nhân viên chính thức,"13,5 Tr - 15 Tr VND",1 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-ca-san-xuat-nganh-nuoc-uong-production-shift-leader.35BDB8E0.html,Trưởng Ca Sản Xuất - Ngành Nước Uống (Production Shift Leader),Công Ty Cổ Phần Goody Group,Bà Rịa - Vũng Tàu,Hạn nộp: 31-10-2023,['12-09-2023'],"Thực phẩm & Đồ uống, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,4 - 6 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/to-truong-san-xuat-nganh-nuoc-uong-production-team-leader.35BDB8D0.html,Tổ Trưởng Sản Xuất - Ngành Nước Uống (Production Team Leader),Công Ty Cổ Phần Goody Group,Bà Rịa - Vũng Tàu,Hạn nộp: 31-10-2023,['12-09-2023'],"Thực phẩm & Đồ uống, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-giam-doc-kiem-xuat-nhap-khau.35BDB821.html,Trợ lý giám đốc kiêm Xuất nhập khẩu,Công ty cổ phần Niinuma Energy Lighting Việt Nam,Hà Nội,Hạn nộp: 05-10-2023,['12-09-2023'],"Hành chính / Thư ký, Xuất nhập khẩu, Biên phiên dịch",Nhân viên chính thức,12 Tr - 15 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/thuc-tap-sinh-xuat-nhap-khau-mua-hang.35BDB81E.html,Thực Tập Sinh Xuất Nhập Khẩu - Mua Hàng,Công ty cổ phần Niinuma Energy Lighting Việt Nam,Hà Nội,Hạn nộp: 05-10-2023,['12-09-2023'],"Xuất nhập khẩu, Thu mua / Vật tư, Mới tốt nghiệp / Thực tập",Thực tập,Cạnh tranh,nan,Sinh viên/ Thực tập sinh,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-xuat-nhap-khau-tieng-trung-luu-loat.35BDB8A3.html,Nhân viên chứng từ xuất nhập khẩu  - Tiếng Trung lưu loát,CÔNG TY TNHH VIỆT NAM MAXWIDE LOGISTICS,Hồ Chí Minh,,['12-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 20 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-contract-logistics.35BDB793.html,Business Development Manager (Contract Logistics),DHL Supply Chain (Việt Nam) Ltd,Hồ Chí Minh,Hạn nộp: 28-10-2023,['12-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,5 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-xuat-nhap-khau-lam-viec-tai-hai-phong.35BDB980.html,Nhân viên Chứng từ Xuất Nhập Khẩu (Làm việc tại Hải Phòng),CÔNG TY TNHH VNFT GROUP,Hải Phòng,Hạn nộp: 05-10-2023,['12-09-2023'],Xuất nhập khẩu,Nhân viên chính thức,10 Tr - 13 Tr VND,Trên5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDB82F.html,Nhân viên xuất nhập khẩu,Công ty TNHH Dongjin Techwin Vina,Hải Phòng,Hạn nộp: 31-10-2023,['12-09-2023'],"Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/giam-sat-bao-cao-hai-quan-customs-report-supervisor-cashew-bien-hoa-ii.35BDB80B.html,Giám sát Báo Cáo Hải Quan - Customs Report Supervisor (Cashew Bien Hoa II),Chi nhánh Công ty TNHH Olam Việt Nam tại KCN Biên Hòa II,Đồng Nai,Hạn nộp: 05-10-2023,['12-09-2023'],"Kế toán / Kiểm toán, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-logistics.35BDB83E.html,Nhân viên Logistics,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU,Hà Nội,Hạn nộp: 07-10-2023,['12-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Quảng cáo / Đối ngoại / Truyền Thông, Xuất nhập khẩu",Nhân viên chính thức,13 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sale-logistics.35BDB850.html,Nhân viên Sale Logistics,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU,Hà Nội,Hạn nộp: 11-10-2023,['12-09-2023'],"Bán hàng / Kinh doanh, Quảng cáo / Đối ngoại / Truyền Thông, Xuất nhập khẩu",Nhân viên chính thức,Lên đến30 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/98227-ha-noi-sales-executive-nhan-vien-kinh-doanh-logistics.35BDB937.html,98227 - Ha Noi - Sales Executive/ Nhân viên Kinh Doanh - Logistics,"RGF HR Agent Vietnam Co., LTD",Hà Nội,,['12-09-2023'],Xuất nhập khẩu,Nhân viên chính thức,20 Tr - 23 Tr VND,3 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/urgent-freight-forwarder-sales-executive-tieng-anh-tieng-trung.35BDC45F.html,"{Urgent} Freight Forwarder Sales Executive (Tiếng Anh/ Tiếng Trung)
                                             (Mới)",Công Ty Liên Doanh TNHH Dimerco Vietfracht,"Hồ Chí Minh, Hà Nội, Hải Phòng",,['11-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 17 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-quoc-te-b2b.35BDC461.html,"Chuyên viên kinh doanh quốc tế ( B2B)
                                             (Mới)",CÔNG TY CỔ PHẦN KHOÁNG SẢN VẬT LIỆU Á CỘNG,Hồ Chí Minh,Hạn nộp: 31-10-2023,['11-09-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,15 Tr - 20 Tr VND,1 - 10 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/tuyen-gap-nhan-vien-phong-du-an-ho-so-thau-hoac-nhap-hang.35BDC432.html,"[TUYỂN GẤP] Nhân viên Phòng Dự án (Hồ sơ thầu hoặc nhập hàng)
                                             (Mới)",Công Ty TNHH Vật Tư Và Trang Thiết Bị Y Tế Hat -Med Việt Nam,Hà Nội,Hạn nộp: 11-10-2023,['11-09-2023'],"Y tế / Chăm sóc sức khỏe, Xuất nhập khẩu, Ngành khác",Nhân viên chính thức,8 Tr - 12 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/sale-quoc-te.35BDC3E9.html,"Sale Quốc Tế
                                             (Mới)",CÔNG TY TNHH ALI HAIR,Hà Nội,Hạn nộp: 11-10-2023,['11-09-2023'],"Bán lẻ / Bán sỉ, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/operation-executive.35BDC3C9.html,"OPERATION EXECUTIVE
                                             (Mới)",QT Instruments (S) Vietnam,Hồ Chí Minh,Hạn nộp: 31-12-2023,['11-09-2023'],"Dịch vụ khách hàng, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-hang-tieng-trung.35BDC383.html,"Nhân viên Mua hàng (tiếng Trung)
                                             (Mới)",Công Ty TNHH Kinh Doanh Thương Mại Và Xuất Nhập Khẩu Bảo Tín,Hà Nội,Hạn nộp: 30-09-2023,['11-09-2023'],"Biên phiên dịch, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,9 Tr - 13 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-va-cong-documentation-gate-planner.35BDC385.html,"Nhân Viên Chứng Từ Và Cổng/ Documentation & Gate Planner
                                             (Mới)",Công ty TNHH Cảng Quốc Tế Sài Gòn Việt Nam,Bà Rịa - Vũng Tàu,Hạn nộp: 10-10-2023,['11-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Mới tốt nghiệp / Thực tập",Nhân viên chính thức,8 Tr - 10 Tr VND,nan,Mới tốt nghiệp,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-mua-purchasing-staff-import-export.35BDC390.html,"Nhân Viên Thu Mua (Purchasing staff - Import & Export)
                                             (Mới)",CÔNG TY CỔ PHẦN SATIS GROUP,Hồ Chí Minh,Hạn nộp: 10-10-2023,['11-09-2023'],"Nhà hàng / Khách sạn, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,14 Tr - 17 Tr VND,3 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/embellishment-qa-leader.35BDC2DD.html,"Embellishment QA Leader
                                             (Mới)","Un-Available LTD Co.,",Hồ Chí Minh,Hạn nộp: 10-10-2023,['11-09-2023'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Dệt may / Da giày / Thời trang",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-kinh-doanh-business-analyst.35BDC30A.html,"Chuyên Viên Phân Tích Kinh Doanh (Business Analyst)
                                             (Mới)",TỔNG CÔNG TY HÀNG HẢI VIỆT NAM - CTCP,Hà Nội,Hạn nộp: 11-10-2023,['11-09-2023'],"Xuất nhập khẩu, CNTT - Phần mềm, Tiếp thị / Marketing",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-thi-truong.35BDC307.html,"Chuyên Viên Phát Triển Thị Trường
                                             (Mới)",TỔNG CÔNG TY HÀNG HẢI VIỆT NAM - CTCP,Hà Nội,Hạn nộp: 11-10-2023,['11-09-2023'],"Bán hàng / Kinh doanh, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên,nan
